id,delinq_2yrs,earliest_cr_line,inq_last_6mths,revol_bal,revol_util,total_acc,total_pymnt,total_pymnt_inv,total_rec_prncp,total_rec_int,recoveries,collection_recovery_fee,last_pymnt_d,last_pymnt_amnt,Profit
728173,0,1999-12-01,0,2741,0.721,25,7478.17,7478.17,6000,1478.17,0,0,2014-05-01,221.12,1478.17
734899,0,2003-08-01,0,5190,0.597,16,18991.67,18954.58,12800,6191.67,0,0,2016-05-01,315.8,6191.67
737076,0,1999-12-01,0,1537,0.53,13,2768,2768,2500,268,0,0,2012-08-01,1634.05,268
747641,0,1998-07-01,0,749,0.05,16,3886.18,3886.18,3500,386.18,0,0,2014-02-01,434.14,386.18
752188,0,2001-01-01,0,4071,0.59,8,5459.31,5459.31,4000,1459.31,0,0,2016-05-01,90.31,1459.31
755020,0,1996-11-01,0,2652,0.152,13,11362.64,11362.64,10000,1362.64,0,0,2014-06-01,353.22,1362.64
756487,0,1996-05-01,0,6593,0.634,8,9697.16,9697.16,6600,3097.16,0,0,2015-06-01,62.19,3097.16
758841,0,2001-05-01,0,5748,0.588,42,7393.91,7393.91,5600,1793.91,0,0,2014-08-01,2639.33,1793.91
772361,0,1997-11-01,0,6391,0.852,24,5737,5617.48,4800,937,0,0,2014-05-01,318.37,937
778050,0,1994-09-01,0,19889,0.605,45,11609.89,11580.86,10000,1609.89,0,0,2012-12-01,5864.32,1609.89
780472,0,2000-04-01,0,1014,0.922,17,5118.68,5118.68,4000,1118.68,0,0,2013-09-01,1363.2,1118.68
782974,0,1999-04-01,0,8884,0.683,18,16925.15,16889.88,12000,4925.15,0,0,2014-11-01,5446.36,4925.15
783017,0,1998-10-01,0,0,0,17,6756.52,6756.52,5975,781.52,0,0,2012-12-01,3614.62,781.52
783810,0,1988-01-01,0,3089,0.883,11,2117.74,2117.74,1800,317.74,0,0,2013-09-01,613.39,317.74
785834,0,1999-12-01,0,1499,0.833,21,2039.16,2039.16,1900,139.16,0,0,2012-02-01,1654.65,139.16
804539,0,1966-11-01,0,8681,0.568,26,8902.2,8902.2,7500,1402.2,0,0,2014-08-01,261.57,1402.2
807326,0,2000-05-01,0,2462,0.218,17,2751.79,2751.79,2400,351.79,0,0,2013-03-01,1252.31,351.79
808268,0,1990-05-01,0,2662,0.543,16,7695.65,7667.35,6800,895.65,0,0,2014-01-01,1486.4,895.65
815522,0,1996-07-01,0,10365,0.843,41,11443.5,11443.5,10000,1443.5,0,0,2013-05-01,4920.46,1443.5
821011,0,1987-05-01,0,8221,0.462,38,16699.4,16699.4,15000,1699.4,0,0,2013-01-01,8968.74,1699.4
834983,0,1995-08-01,0,6500,0.32,20,7658.74,7658.74,7000,658.74,0,0,2014-07-01,208.14,658.74
874534,0,1992-04-01,0,16012,0.616,19,23440.64,22710.15,16600,6840.64,0,0,2014-10-01,8840.61,6840.64
878776,0,1994-08-01,0,8772,0.685,27,4685.12,4489.76,3779,906.42,0,0,2013-10-01,195.44,906.42
884068,0,1998-10-01,0,5686,0.693,19,24079.12,23723.41,22000,2079.12,0,0,2012-08-01,17453.44,2079.12
884858,0,1996-11-01,0,7072,0.387,26,7669.75,7587.57,7000,669.75,0,0,2014-10-01,215,669.75
972414,0,1999-01-01,0,11545,0.74,16,2523.18,2484.9,1060,1463.51,0,0,2012-04-01,421.24,1463.51
973424,0,1995-02-01,0,7263,0.344,42,8000.81,8000.81,6874,1126.97,0,0,2014-07-01,1147.13,1126.97
977294,0,2000-03-01,0,17760,0.992,17,17488.82,17488.82,12000,5488.82,0,0,2014-03-01,8146.06,5488.82
990357,0,1998-06-01,0,9359,0.807,33,10868.48,10868.48,9000,1868.48,0,0,2014-11-01,317.37,1868.48
991921,0,1989-10-01,0,7231,0.689,19,19019.08,19019.08,16000,3019.08,0,0,2013-10-01,7086.07,3019.08
1014779,0,2003-03-01,0,17635,0.763,20,22855.16,22474.24,15000,7855.16,0,0,2016-05-01,34.56,7855.16
1068545,0,1996-12-01,0,9414,0.524,26,7933.96,7933.96,7000,933.96,0,0,2013-06-01,4235.03,933.96
196910,0,1991-03-01,2,27786,0.855,16,7509.82,332.8,6234,1276.01,0,0,2010-03-01,288.89,1276.01
250699,0,1994-12-01,2,3389,0.471,10,6031.09,4751.43,5000,1031.09,0,0,2011-02-01,187.01,1031.09
345190,0,1991-09-01,1,10083,0.539,17,1398.36,0,1067,331.42,0,0,2009-05-01,116.56,331.42
354098,0,1995-12-01,2,10363,0.71,13,1815.83,303.23,1500,315.83,0,0,2011-08-01,51.04,315.83
361945,0,1998-12-01,2,12945,0.766,14,4812.84,1850.78,2333,2479.71,0,0,2010-03-01,562.64,2479.71
362809,0,1999-11-01,1,23555,0.603,45,2627.79,1001.16,1529,1099.05,0,0,2009-02-01,876.36,1099.05
381084,0,1994-09-01,1,3246,0.222,19,3837.85,3687.93,3200,637.85,0,0,2012-03-01,113.67,637.85
386055,0,1994-10-01,2,71053,0.834,31,6078.53,6078.53,5000,1078.53,0,0,2012-04-01,171.47,1078.53
398064,0,1999-12-01,3,5545,0.609,22,3524.04,1738.36,2523,1000.83,0,0,2010-06-01,271.39,1000.83
398687,0,1994-12-01,1,35010,0.657,48,26889.1,9975.86,25000,1889.1,0,0,2009-12-01,17.68,1889.1
416498,0,1995-05-01,2,6334,0.681,29,6215.81,5449.43,5020,1196.26,0,0,2012-02-01,200.8,1196.26
487918,0,1997-11-01,2,2754,0.405,34,3535.6,3535.6,3000,535.6,0,0,2013-03-01,109.77,535.6
494361,0,1998-06-01,1,10043,0.761,19,8599.71,8329.79,7400,1199.71,0,0,2011-12-01,4112,1199.71
501266,0,1999-02-01,1,376,0.342,13,7327.88,7327.88,6000,1327.88,0,0,2013-04-01,229.49,1327.88
511500,0,1999-08-01,1,10871,0.636,17,7327.81,7327.81,6000,1327.81,0,0,2013-05-01,221.19,1327.81
512139,0,1997-02-01,1,10941,0.938,18,2469.11,2469.11,1576,892.85,0,0,2010-12-01,353.78,892.85
531027,0,1991-02-01,1,18366,0.792,44,880.84,796.36,394,486.51,0,0,2010-09-01,440.8,486.51
534357,0,1991-07-01,1,15789,0.763,33,20040.7,20040.7,14000,6040.7,0,0,2014-01-01,5846.07,6040.7
538031,0,1987-03-01,1,16041,0.76,38,7380.8,7380.8,5974,1406.63,0,0,2012-11-01,263.78,1406.63
544216,0,2002-10-01,2,6342,0.689,11,7327.08,7281.28,4103,3224.05,0,0,2013-09-01,46.62,3224.05
550664,0,1995-01-01,1,790,0.053,23,2811.9,2811.9,2327,485.19,0,0,2011-11-01,187.69,485.19
559175,0,1995-03-01,2,3257,0.857,20,2675.76,2675.76,2007,669.2,0,0,2012-08-01,111.64,669.2
569581,0,1975-06-01,1,3762,0.16,38,5600.09,5572.09,5000,600.09,0,0,2013-09-01,177.95,600.09
582287,0,2000-05-01,2,3719,0.391,16,7332.67,7332.67,6000,1332.67,0,0,2013-04-01,1402.84,1332.67
582892,0,1997-11-01,2,7171,0.908,23,3033.45,3033.45,2800,233.45,0,0,2011-06-01,2370.34,233.45
589646,0,1990-02-01,1,22375,0.544,34,11205.56,11205.56,10000,1205.56,0,0,2013-03-01,2457.94,1205.56
590035,0,1998-02-01,3,9718,0.79,16,3293.59,3293.59,3000,293.59,0,0,2011-10-01,1902.69,293.59
591700,0,2000-03-01,2,5001,0.294,17,18606.1,18109.5,13000,5606.1,0,0,2014-10-01,4112.23,5606.1
594290,0,1991-08-01,1,3500,0.376,26,7070.62,7070.62,6000,1070.62,0,0,2013-03-01,1541.55,1070.62
599773,0,1992-03-01,1,1091,0.051,40,3047.99,3047.99,2500,547.99,0,0,2013-11-01,95.4,547.99
635043,0,1997-02-01,2,12837,0.737,26,2504.25,2491.8,1851,652.97,0,0,2012-04-01,167.54,652.97
641001,0,1997-03-01,1,6055,0.322,33,20949.41,20901.95,17893,3055.92,0,0,2013-08-01,39.41,3055.92
648274,0,1977-04-01,1,10277,0.756,27,20114.95,20050.48,15600,4514.95,0,0,2013-01-01,11271.46,4514.95
648749,0,2000-03-01,1,7109,0.744,21,16683.39,16649.2,12200,4483.39,0,0,2015-05-01,2440.75,4483.39
649082,0,1995-04-01,3,9643,0.81,39,11157.41,11157.41,9200,1957.41,0,0,2013-07-01,2121.27,1957.41
657003,0,2000-04-01,2,6014,0.439,25,1381.32,1381.32,1200,181.32,0,0,2012-06-01,768.76,181.32
663839,0,1998-01-01,3,5049,0.789,17,16746.32,16676.55,12000,4746.32,0,0,2014-12-01,3945.2,4746.32
666077,0,1996-10-01,3,4863,0.369,25,8038.12,8010.21,7200,838.12,0,0,2014-02-01,245.94,838.12
675527,0,1991-07-01,1,16283,0.55,34,8881.71,8881.71,8000,881.71,0,0,2012-04-01,19.58,881.71
682833,0,1991-01-01,1,25670,0.87,21,16872.2,16872.2,14800,2072.2,0,0,2012-05-01,10288.14,2072.2
690197,0,2000-02-01,2,8210,0.579,14,14374.85,14370.7,12000,2374.85,0,0,2013-08-01,3148.72,2374.85
702064,0,2001-03-01,1,2933,0.752,19,35815.52,35778.21,24000,11815.52,0,0,2014-07-01,11826.32,11815.52
710394,0,1993-10-01,1,3550,0.467,23,9393.3,9334.6,8000,1393.3,0,0,2014-04-01,276.82,1393.3
710594,0,1993-12-01,1,14145,0.818,44,31865.84,31865.84,20000,11865.84,0,0,2016-04-01,530.34,11865.84
713509,0,2003-10-01,3,5262,0.94,13,1685.24,1685.24,1500,185.24,0,0,2012-04-01,1122.29,185.24
717205,0,1997-05-01,3,1410,0.153,21,14245.55,14245.55,10000,4245.55,0,0,2016-04-01,237.17,4245.55
734415,0,1996-09-01,2,1178,0.28,17,9566.19,9566.19,8000,1566.19,0,0,2012-10-01,6511.61,1566.19
739533,0,1983-07-01,2,5086,0.628,20,7244.57,7244.57,6000,1244.57,0,0,2014-05-01,218.02,1244.57
744515,0,2000-08-01,2,9417,0.48,31,6947.8,6947.8,6000,947.8,0,0,2013-02-01,2963.55,947.8
749557,0,1989-07-01,2,10841,0.599,27,21658.13,21658.13,15000,6658.13,0,0,2015-03-01,5097.58,6658.13
751373,0,1998-02-01,1,10665,0.441,26,17049.43,17013.91,12000,5049.43,0,0,2016-05-01,283.99,5049.43
756867,0,1995-06-01,1,5512,0.525,14,7121.77,7092.1,6000,1121.77,0,0,2014-06-01,214.37,1121.77
770450,0,1989-01-01,1,6917,0.935,22,7139.59,7139.59,6000,1139.59,0,0,2013-07-01,2296.12,1139.59
774938,0,1995-09-01,1,6966,0.704,27,18024.27,18024.27,11000,7024.27,0,0,2015-12-01,2284.39,7024.27
777141,0,1999-02-01,2,626,0.329,10,2852.38,2852.38,2750,102.38,0,0,2011-09-01,2662.84,102.38
801277,0,1993-01-01,2,21866,0.861,34,2103.84,2103.84,588,1516.04,0,0,2012-10-01,306.38,1516.04
806075,0,1999-05-01,2,6046,0.57,34,9819.44,9819.44,7800,2019.44,0,0,2014-07-01,285.81,2019.44
810587,0,1997-02-01,1,15648,0.711,30,3126.24,2844.4,1271,1855.62,0,0,2012-04-01,391.51,1855.62
813997,0,1995-06-01,1,6286,0.487,20,4455.12,4455.12,4000,455.12,0,0,2012-11-01,2628.96,455.12
837418,0,1997-07-01,1,3965,0.793,20,4442.91,4442.91,4000,442.91,0,0,2013-05-01,1934.5,442.91
840579,0,1999-11-01,1,2737,0.977,18,5258.42,5258.42,4200,1058.42,0,0,2014-09-01,165.64,1058.42
842522,0,2000-05-01,3,2650,0.353,40,3925.56,3925.56,3000,925.56,0,0,2014-09-01,118.44,925.56
842775,0,1996-12-01,2,1577,0.118,45,8368.78,8368.78,7000,1368.78,0,0,2014-08-01,233.79,1368.78
845188,0,1994-05-01,1,13978,0.832,21,1328.05,1328.05,947,380.82,0,0,2012-01-01,265.68,380.82
855586,0,1998-11-01,2,0,0,20,4747.83,4747.83,4000,747.83,0,0,2014-09-01,144.42,747.83
856675,0,1997-09-01,1,12672,0.72,17,770.52,770.52,584,186.79,0,0,2012-03-01,129.05,186.79
862488,0,1991-04-01,3,11766,0.469,57,10504.52,10504.52,8000,2504.52,0,0,2014-11-01,300.1,2504.52
867756,0,1993-11-01,3,3891,0.572,7,10735.86,10728.26,3866,6869.39,0,0,2012-09-01,26.07,6869.39
877565,0,1993-07-01,1,11158,0.407,24,2903.61,2903.61,2500,403.61,0,0,2014-09-01,88.99,403.61
879452,0,1999-06-01,3,3004,0.536,17,2505.39,2505.39,2000,505.39,0,0,2014-09-01,69.39,505.39
887402,0,1993-09-01,2,9005,0.539,57,482.18,482.18,313,168.75,0,0,2011-12-01,241.46,168.75
889684,0,2000-08-01,1,2014,0.839,11,0,0,0,0,0,0,,0,0
976873,0,1993-05-01,1,2357,0.342,15,2345.25,2345.25,2000,345.25,0,0,2014-10-01,70.06,345.25
992473,0,2001-02-01,1,23719,0.818,24,5617.94,5617.94,4800,817.94,0,0,2013-12-01,1816.69,817.94
1005939,0,1998-08-01,1,4675,0.352,15,13044.41,13044.41,10553,2491.67,0,0,2014-06-01,421.04,2491.67
1028649,0,2002-01-01,3,2173,0.724,16,8544.69,8544.69,7000,1544.69,0,0,2014-02-01,1143.62,1544.69
1030394,0,1999-07-01,2,9692,0.836,38,10556.63,10556.63,9000,1556.63,0,0,2013-08-01,4757.26,1556.63
1037138,0,2000-04-01,2,8319,0.467,13,2366.28,2366.28,1299,1066.81,0,0,2012-07-01,338.93,1066.81
1040635,0,1994-12-01,3,4842,0.897,32,6764.65,6764.65,5400,1364.65,0,0,2014-12-01,199.83,1364.65
1042610,0,2001-07-01,1,3532,0.142,23,30400.31,30121.64,30000,400.31,0,0,2012-01-01,30400.93,400.31
1051000,0,1976-09-01,1,84099,0.856,46,12024.21,12024.21,10000,2024.21,0,0,2014-07-01,1976.8,2024.21
1051194,0,1986-11-01,2,6070,0.855,23,8942.03,8942.03,7000,1942.03,0,0,2015-07-01,61.27,1942.03
1062384,0,1997-08-01,1,3265,0.441,18,2853.5,2853.5,2400,453.5,0,0,2014-02-01,845,453.5
362280,0,2002-12-01,0,4373,0.81,8,6039.62,3403.76,5000,1039.62,0,0,2011-02-01,1619.53,1039.62
413227,0,1999-10-01,2,545,0.908,10,3631.65,3631.65,3250,381.65,0,0,2010-10-01,553.05,381.65
413663,0,1999-06-01,1,1229,0.3,7,2917.72,2887.33,2400,517.72,0,0,2012-06-01,88.25,517.72
442990,0,1999-07-01,0,905,0.12,5,9542.51,9323.93,8000,1542.51,0,0,2012-10-01,291.99,1542.51
493743,0,1999-02-01,1,469,0.938,10,3789.22,3789.22,3000,789.22,0,0,2012-07-01,918.39,789.22
499381,0,1998-04-01,0,3589,0.764,9,4885.29,4885.29,4000,885.29,0,0,2013-04-01,153.4,885.29
531626,0,1997-05-01,1,6533,0.848,20,11978.29,11978.29,8000,3978.29,0,0,2015-07-01,211.82,3978.29
585302,0,1982-03-01,3,6028,0.389,12,9156.9,9156.9,7000,2156.9,0,0,2015-10-01,166.72,2156.9
599406,0,2000-11-01,3,1863,0.327,15,9598.17,9568.18,8000,1598.17,0,0,2012-07-01,6104.92,1598.17
609964,0,2004-09-01,1,2134,0.711,9,5790.06,5790.06,4800,990.06,0,0,2013-11-01,175.74,990.06
690178,0,1997-09-01,0,4414,0.817,14,3174.78,3174.78,2015,1159.45,0,0,2011-09-01,530.33,1159.45
779908,0,2007-09-01,3,4930,0.85,12,4188.73,4188.73,3100,1088.73,0,0,2014-06-01,127.49,1088.73
796725,0,1988-10-01,0,4647,0.929,7,5934.8,5934.8,5000,934.8,0,0,2014-08-01,176.72,934.8
977252,0,1998-11-01,1,2035,0.145,26,38782.8,38782.8,31400,7382.8,0,0,2014-10-01,1096.7,7382.8
92533,0,1996-07-01,3,27185,0.161,29,5912.05,798.13,5000,912.05,0,0,2010-07-01,165.17,912.05
308272,0,1984-05-01,3,23119,0.506,22,7723.78,5050.17,6500,1223.78,0,0,2011-04-01,263.3,1223.78
372239,0,1998-03-01,3,1125,0.643,6,5490.67,5460.5,4550,940.67,0,0,2012-03-01,751.21,940.67
373880,0,1995-02-01,3,14193,0.464,25,8929.76,8929.76,8000,929.76,0,0,2010-11-01,5723.08,929.76
377485,0,1996-06-01,3,714,0.101,15,1840.1,1840.1,1600,240.1,0,0,2012-02-01,57.61,240.1
401199,0,1989-05-01,3,4475,0.877,10,11200.28,2737.85,9000,2200.28,0,0,2012-06-01,220.04,2200.28
403101,0,1994-06-01,3,6072,0.832,14,22105.58,15290.58,18000,4105.59,0,0,2012-10-01,24.2,4105.59
421199,0,2003-09-01,3,8262,0.547,21,15720.05,15720.05,14000,1720.05,0,0,2011-03-01,10049.05,1720.05
434370,0,1991-02-01,3,12443,0.426,37,11868.61,11341.29,10000,1868.61,0,0,2012-08-01,354.67,1868.61
443878,0,1995-10-01,3,11829,0.744,21,25935.27,25187.99,20000,5935.27,0,0,2012-10-01,728.02,5935.27
455121,0,1993-01-01,3,1284,0.063,22,22300.79,21483.15,20000,2300.79,0,0,2010-11-01,14871.26,2300.79
456093,0,1993-09-01,3,2400,0.128,16,7318.5,7205.91,6500,818.5,0,0,2012-02-01,2184.49,818.5
456653,0,1995-05-01,3,5305,0.168,16,5905.16,5905.16,5000,905.16,0,0,2012-11-01,166.05,905.16
458652,0,1998-12-01,3,7976,0.472,15,532.42,520.77,372,160.21,0,0,2010-02-01,267,160.21
478815,0,1996-08-01,3,9222,0.347,34,9899.49,9899.49,8400,1499.49,0,0,2013-02-01,310.77,1499.49
493229,0,1982-08-01,3,14917,0.522,35,10311.05,10285.28,10000,311.05,0,0,2010-06-01,9643.01,311.05
503727,0,1996-09-01,3,6297,0.384,19,5994.57,5994.57,5000,994.57,0,0,2012-02-01,14.74,994.57
504489,0,1991-06-01,3,2387,0.118,20,15651.98,15247.2,14500,1151.98,0,0,2011-03-01,10988.09,1151.98
506896,0,1998-06-01,3,16394,0.707,33,5057.17,5057.17,5000,57.17,0,0,2010-06-01,5057.33,57.17
513189,0,1999-04-01,3,1274,0.398,23,20824.85,20824.85,16800,4024.85,0,0,2013-03-01,1738.82,4024.85
522330,0,1995-12-01,3,1682,0.144,24,10407.24,10311.72,8000,2407.24,0,0,2014-09-01,1706.74,2407.24
533153,0,2002-01-01,3,4194,0.791,7,3107.84,3107.84,2500,607.84,0,0,2013-07-01,92,607.84
534338,0,2000-05-01,3,1586,0.283,9,2506.27,2506.27,2100,406.27,0,0,2013-07-01,80.17,406.27
537203,0,1990-02-01,3,10646,0.491,20,7835.26,7835.26,6000,1835.26,0,0,2015-02-01,781.55,1835.26
543984,0,2000-02-01,3,14014,0.732,19,21862.12,21862.12,15000,6862.12,0,0,2015-08-01,397.29,6862.12
549214,0,1997-10-01,3,9391,0.552,20,7367.31,7367.31,5000,2367.31,0,0,2015-08-01,127.42,2367.31
549411,0,1997-12-01,3,5642,0.112,26,5590.82,5590.82,5000,590.82,0,0,2013-04-01,781.32,590.82
578793,0,2000-02-01,3,9567,0.985,18,3860.89,3860.89,3000,860.89,0,0,2013-09-01,112.06,860.89
588050,0,1993-05-01,3,757,0.303,9,15255.73,14762.65,11100,4155.73,0,0,2013-11-01,5285.82,4155.73
611045,0,1998-10-01,3,16225,0.836,16,3321.75,3321.75,3000,321.75,0,0,2012-03-01,963.28,321.75
621806,0,1997-07-01,3,10045,0.555,25,9650.17,9620.01,8000,1650.17,0,0,2013-12-01,295.82,1650.17
629594,0,1995-12-01,3,197,0.246,7,5745.43,5716.7,5000,745.43,0,0,2013-12-01,188.95,745.43
635885,0,1999-04-01,3,10731,0.55,28,7216.68,7216.68,6000,1216.68,0,0,2013-04-01,1948.16,1216.68
641361,0,1999-03-01,3,4363,0.779,31,6490.58,6490.58,6000,490.58,0,0,2011-09-01,5072.79,490.58
641437,0,1998-12-01,3,7394,0.762,46,14679.98,14679.98,10000,4679.98,0,0,2015-04-01,2351.56,4679.98
644362,0,1988-02-01,4,13771,0.782,16,3484.81,3484.81,3000,484.81,0,0,2014-01-01,111.96,484.81
658571,0,1997-07-01,3,45,0.006,16,11770.83,11770.83,10000,1770.83,0,0,2012-10-01,5303.98,1770.83
709776,0,1996-06-01,3,0,0,18,5519.65,5519.65,5450,69.65,0,0,2011-05-01,5521.49,69.65
720817,0,1994-12-01,3,13182,0.591,22,4646.47,4646.47,4000,646.47,0,0,2014-04-01,141.78,646.47
723667,0,1996-11-01,3,1386,0.188,25,5779.06,5779.06,5000,779.06,0,0,2012-08-01,11.52,779.06
724957,0,1996-03-01,3,12803,0.218,51,12570.23,12570.23,9600,2970.23,0,0,2014-07-01,4515.13,2970.23
738177,0,1997-09-01,3,8414,0.765,16,5363.47,5363.47,4000,1363.47,0,0,2014-03-01,2212.67,1363.47
791067,0,1998-11-01,3,5493,0.639,25,32129.48,32129.48,20000,12129.48,0,0,2015-08-01,5968.35,12129.48
801737,0,1997-09-01,3,20892,0.801,20,50231.12,39360.79,32000,18231.12,0,0,2015-07-01,10191.8,18231.12
821098,0,1996-07-01,3,4804,0.167,26,3182.82,3182.82,3000,182.82,0,0,2012-04-01,2508.92,182.82
848086,0,1994-07-01,3,10007,0.391,50,17825.04,17794.09,14400,3425.04,0,0,2013-09-01,9887.43,3425.04
848639,0,2006-02-01,3,4238,0.589,11,1404.41,1404.41,1200,204.41,0,0,2013-10-01,417.3,204.41
869708,0,2001-11-01,3,3675,0.395,12,8924.3,8924.3,7500,1424.3,0,0,2013-10-01,2867.53,1424.3
877547,0,2000-10-01,3,3131,0.203,15,11869.6,11869.6,10000,1869.6,0,0,2014-09-01,348.04,1869.6
882230,0,1998-03-01,3,7999,0.611,23,18461.17,18461.17,15000,3461.17,0,0,2013-10-01,6368.31,3461.17
882860,0,2000-04-01,3,18029,0.517,35,17991.14,17991.14,15000,2991.14,0,0,2013-05-01,8506.61,2991.14
966392,0,1993-08-01,3,20224,0.411,28,25377.71,25377.71,18000,7377.71,0,0,2015-09-01,5578.25,7377.71
969625,0,1999-11-01,3,7622,0.786,16,12214.92,12214.92,10000,2214.92,0,0,2014-10-01,360.71,2214.92
980968,0,1991-01-01,3,7390,0.373,28,26285.91,26285.91,19200,7085.91,0,0,2014-07-01,11120.83,7085.91
981410,0,1999-03-01,3,8410,0.289,32,26128.79,26128.79,25000,1128.79,0,0,2012-01-01,24858.6,1128.79
985205,0,1999-07-01,3,2925,0.975,9,5083.17,5083.17,4000,1083.17,0,0,2014-10-01,146.44,1083.17
989409,0,1999-04-01,3,16230,0.76,28,7103.49,7103.49,6000,1103.49,0,0,2013-04-01,3735.58,1103.49
998488,0,2006-09-01,3,5265,0.474,20,17085.08,17085.08,12000,5085.08,0,0,2016-02-01,2725.58,5085.08
1003716,0,1999-07-01,3,5823,0.719,18,7700.84,7700.84,7000,700.84,0,0,2012-07-01,5972.68,700.84
1017481,0,2000-06-01,3,11137,0.57,19,16735.46,16735.46,12000,4735.46,0,0,2014-09-01,6855.85,4735.46
1048392,0,2002-02-01,3,6565,0.691,10,12527.15,12464.51,10000,2527.15,0,0,2014-12-01,371.66,2527.15
112496,0,2000-07-01,2,1064,0.709,6,3579.66,626.44,3000,579.66,0,0,2010-08-01,101.51,579.66
304326,0,1997-10-01,2,4506,0.187,14,11153.03,9322.36,9900,1253.03,0,0,2010-07-01,1346.31,1253.03
314635,0,1989-07-01,2,8243,0.37,25,10419.05,3848,8800,1619.05,0,0,2010-09-01,273.43,1619.05
320318,0,2001-08-01,2,2876,0.612,14,4824.89,3940.49,4000,824.89,0,0,2011-04-01,145.88,824.89
327927,0,2003-09-01,2,1527,0.509,10,4537.72,2240.49,4000,537.72,0,0,2009-10-01,2301.25,537.72
346656,0,1997-09-01,2,2930,0.107,36,6046.72,310.08,5109,937.59,0,0,2011-01-01,188.99,937.59
348005,0,1993-06-01,2,3877,0.238,19,2939.78,0,2500,439.78,0,0,2010-08-01,791.61,439.78
361653,0,1992-05-01,2,5559,0.585,10,6417.59,1890.9,5600,817.59,0,0,2010-08-01,5.88,817.59
379485,0,1988-07-01,2,8063,0.642,14,6355.19,6325.07,5275,1080.19,0,0,2012-03-01,181.11,1080.19
418809,0,1993-11-01,2,614,0.175,29,14155.57,13885.29,12000,2155.57,0,0,2011-10-01,3835.25,2155.57
420336,0,1998-09-01,2,9795,0.951,17,1232.23,1232.23,1000,232.23,0,0,2012-07-01,38.08,232.23
429622,0,2000-05-01,2,14517,0.913,28,18923.5,18735.61,15000,3923.51,0,0,2012-03-01,35.74,3923.51
439301,0,1994-11-01,2,2165,0.361,26,6788.16,6523,6400,388.16,0,0,2010-04-01,2.28,388.16
443991,0,1986-03-01,2,13641,0.988,27,9694.91,9635.79,8200,1494.91,0,0,2011-03-01,4021.21,1494.91
448344,0,1994-07-01,2,7285,0.235,19,3778.48,3778.48,3000,778.48,0,0,2012-10-01,111.96,778.48
450302,0,1999-11-01,2,4118,0.606,23,6523.51,6523.51,5600,923.51,0,0,2012-09-01,2451.71,923.51
454771,0,1998-11-01,2,56896,0.974,30,20130.06,20060.3,17000,3130.07,0,0,2011-03-01,11091.45,3130.07
455304,0,1993-03-01,2,8706,0.326,14,6862.62,6719.65,6000,862.62,0,0,2012-11-01,208.61,862.62
468076,0,2004-09-01,2,8661,0.682,15,4666.02,4636.86,4000,666.02,0,0,2012-03-01,692.22,666.02
472668,0,1977-04-01,2,46100,0.755,12,31123.51,29318.07,24000,7123.52,0,0,2013-01-01,874.69,7123.52
475860,0,1997-03-01,2,2832,0.368,10,5368.15,5368.15,4500,868.15,0,0,2013-02-01,163.7,868.15
476435,0,2004-03-01,2,8160,0.54,10,2409.65,2409.65,2000,409.65,0,0,2013-02-01,73.8,409.65
483968,0,2001-04-01,2,66,0.005,14,1895.82,1895.82,1600,295.82,0,0,2013-02-01,56.02,295.82
492732,0,2001-06-01,2,1235,0.076,14,4504.56,4504.56,4000,504.56,0,0,2013-03-01,129.43,504.56
503034,0,1998-10-01,2,12352,0.419,37,5892.49,5892.49,5000,892.49,0,0,2013-04-01,173.14,892.49
510815,0,1998-06-01,2,18936,0.557,22,16428.78,16326.1,16000,428.78,0,0,2010-09-01,297.01,428.78
519261,0,1999-10-01,2,5814,0.359,37,6332.27,6173.95,6000,332.27,0,0,2010-12-01,5.83,332.27
522143,0,1998-05-01,2,14529,0.73,26,15228.3,15168.1,12250,2978.3,0,0,2013-06-01,447.55,2978.3
535375,0,2000-12-01,2,6126,0.652,14,31619.58,31619.58,25000,6619.59,0,0,2013-07-01,903.87,6619.59
536708,0,2002-02-01,2,1513,0.11,16,5532.29,5532.29,4000,1532.29,0,0,2015-04-01,376.91,1532.29
541614,0,1996-07-01,2,14075,0.594,16,19922.28,19886.7,14000,5922.28,0,0,2014-10-01,3218.76,5922.28
549251,0,2004-10-01,2,10538,0.792,15,12495.34,12495.34,10800,1695.34,0,0,2011-09-01,9376.08,1695.34
569448,0,2000-02-01,2,22999,0.221,33,15658.32,15593.08,12000,3658.32,0,0,2013-09-01,5710.65,3658.32
570864,0,1991-11-01,2,7180,0.279,41,8176.6,8176.6,7000,1176.6,0,0,2013-09-01,233.49,1176.6
572849,0,2000-05-01,2,0,0,9,6096.72,6096.72,5000,1096.72,0,0,2013-02-01,1322.25,1096.72
589884,0,2000-12-01,2,394,0.358,8,14692.86,14692.86,10000,4692.86,0,0,2015-10-01,258.64,4692.86
590444,0,2000-07-01,2,5512,0.612,30,20533.64,20533.64,16800,3733.65,0,0,2012-04-01,13534.57,3733.65
594289,0,1987-07-01,2,32477,0.831,23,20557.43,20128.89,15050,5507.43,0,0,2013-08-01,8411.88,5507.43
599394,0,1998-01-01,2,8085,0.728,35,1863.24,1841.04,837,1026.08,0,0,2011-05-01,311.93,1026.08
601079,0,1995-03-01,2,3163,0.575,17,24512.24,24268.84,20000,4512.24,0,0,2013-11-01,694.25,4512.24
